buildings,production_method_groups,production_methods,type,required_construction,advancedores,aeroplanes,ai_systems,alloys,aluminium,ammunition,androids,artillery,automobiles,batteries,bauxite,business_data,civil_planes,clippers,clothes,coal,coffee,commonores,computer,copper,copperwires,cosmetics,dye,electricity,electroniccomponents,elgar_instruments,elgar_music,engines,explosives,fabric,fertilizer,fine_art,fish,fruit,furniture,gas,glass,global_electricity,gold,good_uranium,grain,groceries,hardwood,heavy_fuel,homeappliances,interactive_entertainment,iron,ironclads,lead,light_fuel,liquor,lubricant,luxury_clothes,luxury_furniture,manowars,manzoni_prints,meat,merchant_marine,oil,on_demand_goods,opium,organized_data,paper,pharmaceuticals,plastics,porcelain,processors,radios,rare_earths,raw_data,robotics,rubber,services,silk,small_arms,softwares,space_assets,steamers,steel,sugar,sulfur,tanks,tea,telecommunications,telephones,televisions,tobacco,tools,transportation,water,wine,wood
building_ecommerce_logistics,pmg_transport_building_ecommerce_logistics,pm_bike_scooter_transportation,labor_saving,construction_cost_modern,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15,,,
building_ecommerce_logistics,pmg_transport_building_ecommerce_logistics,pm_drone_last_mile,labor_saving,construction_cost_modern,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,-15,,,
building_ecommerce_logistics,pmg_transport_building_ecommerce_logistics,pm_truck_van_transportation,labor_saving,construction_cost_modern,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,,,
building_ecommerce_logistics,pmg_transport_building_ecommerce_logistics,pm_autonomous_truck_van_transportation,labor_saving,construction_cost_modern,,,-3,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,,,,,-12,,,
building_ecommerce_logistics,pmg_data_optimization_heavy_industry_algorithmic_dispatch_no_shopkeepers,pm_manual_data_reporting_heavy_industry,labor_saving,construction_cost_modern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_ecommerce_logistics,pmg_data_optimization_heavy_industry_algorithmic_dispatch_no_shopkeepers,pm_manual_data_optimization_heavy_industry,labor_saving,construction_cost_modern,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_ecommerce_logistics,pmg_data_optimization_heavy_industry_algorithmic_dispatch_no_shopkeepers,pm_digital_data_optimization_heavy_industry,labor_saving,construction_cost_modern,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_ecommerce_logistics,pmg_data_optimization_heavy_industry_algorithmic_dispatch_no_shopkeepers,pm_digital_data_on_premises_heavy_industry,labor_saving,construction_cost_modern,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,-1,,,,,,,,,,,,,,,,
building_ecommerce_logistics,pmg_data_optimization_heavy_industry_algorithmic_dispatch_no_shopkeepers,pm_internet_data_reporting_heavy_industry_no_shopkeepers,labor_saving,construction_cost_modern,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,-3,,,,,,,,-2,,,,,,,,
building_ecommerce_logistics,pmg_data_optimization_heavy_industry_algorithmic_dispatch_no_shopkeepers,pm_internet_data_algorithmic_dispatch_heavy_industry_no_shopkeepers,labor_saving,construction_cost_modern,,,-6,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,-2,,,,,,,,-4,,,,,,,,
building_electrics_industry,pmg_telephones_category,pm_telephones,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,-15,55,,,-10,,,,
building_electrics_industry,pmg_telephones_category,pm_bakelite_telephones,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-15,-10,,,,,,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,-15,80,,,-5,,,,
building_electrics_industry,pmg_telephones_category,pm_touch_tone_telephones,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-20,-20,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,-15,100,,,-5,,,,
building_electrics_industry,pmg_telephones_category,pm_cell_phones,upgrade,construction_cost_very_high,,,,,,,,,,-15,,,,,,,,,,,,,,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15,,-10,,,,,,,,,-5,,,,,,,,-25,125,,,,,,,
building_electrics_industry,pmg_telephones_category,pm_smartphones,upgrade,construction_cost_very_high,,,,,,,,,,-20,,,,,,,,,,,,,,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,-15,,,,,,,,,-10,,,,,,,,-30,155,,,,,,,
building_electrics_industry,pmg_telephones_category,pm_virtual_reality_gadgets,upgrade,construction_cost_very_high,,,-8,,,,,,,-15,,,,,,,,,,,,,,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,-15,,,,,,,,,-8,,,,,,,,-35,165,,,,,,,
building_electrics_industry,pmg_radios_category,pm_no_radios,balance,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_electrics_industry,pmg_radios_category,pm_radios,balance,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,55,,,,,,,,,,,-10,,,,,-10,-35,,,,,,,
building_electrics_industry,pmg_radios_category,pm_transistor_radios,balance,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7,,,,,,,,,,,,75,,,,,,,,,,,-15,,,,,-25,-40,,,,,,,
building_electrics_industry,pmg_radios_category,pm_digital_sound_devices,balance,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,95,,,,,,,,-5,,,-20,,,,,-30,-45,,,,,,,
building_electrics_industry,pmg_automation_building_electrics_industry,pm_automation_disabled,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_electrics_industry,pmg_automation_building_electrics_industry,pm_assembly_lines_building_electrics_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_electrics_industry,pmg_automation_building_electrics_industry,pm_advanced_assembly_lines_building_electrics_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,-3,,,,
building_electrics_industry,pmg_automation_building_electrics_industry,pm_robotic_building_electrics_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,-1,,,,-3,,,,,,,,,,,,,,,,,,,,,
building_electrics_industry,pmg_automation_building_electrics_industry,pm_iot_building_electrics_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,-1,,,,-3,,,,,,,,,,,,,-5,,,,,,,,
building_electrics_industry,pmg_data_optimization_heavy_industry,pm_manual_data_reporting_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_electrics_industry,pmg_data_optimization_heavy_industry,pm_manual_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_electrics_industry,pmg_data_optimization_heavy_industry,pm_digital_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_electrics_industry,pmg_data_optimization_heavy_industry,pm_digital_data_on_premises_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,-1,,,,,,,,,,,,,,,,
building_electrics_industry,pmg_data_optimization_heavy_industry,pm_internet_data_reporting_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,-3,,,,,,,,-2,,,,,,,,
building_electrics_industry,pmg_data_optimization_heavy_industry,pm_internet_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,-2,,,,,,,,,-6,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,-4,,,,,,,,-5,,,,,,,,
building_electronics_industry,pmg_base_building_copperwires,pm_basic_copperwires,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,-40,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_electronics_industry,pmg_base_building_copperwires,pm_cabled_copperwires,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,-40,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,-5,,,,
building_electronics_industry,pmg_base_building_copperwires,pm_advanced_copperwires,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,-40,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,-5,,,,,,,,,,,,,,,,-5,,,,
building_electronics_industry,pmg_base_building_copperwires,pm_electronic_grade_wires,upgrade,construction_cost_very_high,-5,,,,,,,,,,,,,,,,,,,-40,110,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,-5,,,,,,,,,,,,,,,,,,,,
building_electronics_industry,pmg_base_building_electroniccomponents,pm_no_electroniccomponents_production,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_electronics_industry,pmg_base_building_electroniccomponents,pm_vacuum_tube,upgrade,construction_cost_very_high,,,,-10,,,,,,,,,,,,-5,,,,,-25,,,,50,,,,,,,,,,,,-25,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,
building_electronics_industry,pmg_base_building_electroniccomponents,pm_transistor,upgrade,construction_cost_very_high,-5,,,-30,,,,,,,,,,,,,,,,,-30,,,-20,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_electronics_industry,pmg_base_building_electroniccomponents,pm_printed_circuit_board,upgrade,construction_cost_very_high,-5,,,-25,,,,,,,,,,,,,,,,,-50,,,-25,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_electronics_industry,pmg_base_building_electroniccomponents,pm_embedded_control_circuit,upgrade,construction_cost_very_high,-10,,,-20,,,,,,,,,,,,,,,,,-65,,,-30,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,-20,,,,,,,,,,,,,,,,,,,,,,,
building_electronics_industry,pmg_automation_building_electronics_plant,pm_automation_disabled,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_electronics_industry,pmg_automation_building_electronics_plant,pm_watertube_boiler_building_electronics_plant,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_electronics_industry,pmg_automation_building_electronics_plant,pm_rotary_valve_engine_building_electronics_plant,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_electronics_industry,pmg_automation_building_electronics_plant,pm_assembly_lines_building_electronics_plant,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,
building_electronics_industry,pmg_automation_building_electronics_plant,pm_surface_mount_technology_building_electronics_plant,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,,,,,,,,,,
building_electronics_industry,pmg_data_optimization_heavy_industry_no_shopkeepers,pm_manual_data_reporting_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_electronics_industry,pmg_data_optimization_heavy_industry_no_shopkeepers,pm_manual_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_electronics_industry,pmg_data_optimization_heavy_industry_no_shopkeepers,pm_digital_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_electronics_industry,pmg_data_optimization_heavy_industry_no_shopkeepers,pm_digital_data_on_premises_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,-1,,,,,,,,,,,,,,,,
building_electronics_industry,pmg_data_optimization_heavy_industry_no_shopkeepers,pm_internet_data_reporting_heavy_industry_no_shopkeepers,labor_saving,construction_cost_very_high,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,-3,,,,,,,,-2,,,,,,,,
building_electronics_industry,pmg_data_optimization_heavy_industry_no_shopkeepers,pm_internet_data_optimization_heavy_industry_no_shopkeepers,labor_saving,construction_cost_very_high,,,-2,,,,,,,,,-6,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,-4,,,,,,,,-5,,,,,,,,
building_elgar_opera,pmg_entertainment_type,local_plays_pm,upgrade,construction_cost_high,,,,,,,,,,,,,,,-5,,,,,,,,,,,,15,,,-25,,,,,-5,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_entertainment_type,classic_plays_pm,upgrade,construction_cost_high,,,,,,,,,,,,,,,-5,,,,,,,,,,,-10,20,,,,,,,,-5,,,,,,,-5,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_entertainment_type,modern_productions_pm,upgrade,construction_cost_high,,,,,,,,,,,,,,,-5,,,,,,,,,,,,25,,,,,,,,-5,,,,,,,-5,,,,,,,,,,,-10,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_entertainment_type,silent_films,upgrade,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,-6,,-5,15,,,,,,,,-5,,,,,,,-5,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_entertainment_type,celluloide_films,upgrade,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,-10,,,25,,,,,,,,-5,,,,,,,-5,,,,,,,,,,,,,,-5,,,,,,,,,-5,,,-5,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_entertainment_type,blockbuster_films,upgrade,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,-10,,,35,,,,,,,,-5,,,,,,,-5,,,,,,,,,,,,,,-10,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,-5,,,,,,
building_elgar_opera,pmg_entertainment_type,streaming_services,upgrade,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,,35,,,,,,,,-5,,,,,,,-5,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,-5,,-5,,,,,,
building_elgar_opera,pmg_elgar_orchestra,pm_elgar_classical_orchestra,labor_saving,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,-15,7,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_elgar_orchestra,pm_elgar_early_romantic_orchestra,labor_saving,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,-25,10,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_elgar_orchestra,pm_elgar_mid_romantic_orchestra,labor_saving,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,-30,13,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_elgar_orchestra,pm_elgar_late_romantic_orchestra,labor_saving,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,-35,14,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_elgar_orchestra,pm_elgar_jazz_band,labor_saving,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,-40,18,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_elgar_orchestra,pm_elgar_rock_band,labor_saving,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,-5,,-45,25,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_elgar_orchestra,pm_elgar_digital_orchestra,labor_saving,construction_cost_high,,,,,,,,,,,,,,,,,,,-2,,,,,-5,,-15,30,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_elgar_ballet_school,pm_elgar_no_ballet,upgrade,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_elgar_ballet_school,pm_elgar_classic_ballet,upgrade,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_elgar_ballet_school,pm_elgar_expressionistic_ballet,upgrade,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_elgar_ballet_school,pm_elgar_swing_ballet,upgrade,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_elgar_ballet_school,pm_elgar_modern_ballet,upgrade,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_data_optimization_light_industry_no_shopkeepers,pm_manual_data_reporting_light_industry,labor_saving,construction_cost_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_data_optimization_light_industry_no_shopkeepers,pm_manual_data_optimization_light_industry,labor_saving,construction_cost_high,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_data_optimization_light_industry_no_shopkeepers,pm_digital_data_optimization_light_industry,labor_saving,construction_cost_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_data_optimization_light_industry_no_shopkeepers,pm_digital_data_on_premises_light_industry,labor_saving,construction_cost_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,-1,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_data_optimization_light_industry_no_shopkeepers,pm_internet_data_reporting_light_industry_no_shopkeepers,labor_saving,construction_cost_high,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,-3,,,,,,,,-2,,,,,,,,
building_elgar_opera,pmg_data_optimization_light_industry_no_shopkeepers,pm_internet_data_optimization_light_industry_no_shopkeepers,labor_saving,construction_cost_high,,,-2,,,,,,,,,-6,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,-4,,,,,,,,-5,,,,,,,,
building_explosives_factory,pmg_explosives_building_chemical_plant,pm_leblanc_process,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,,,,,,,,,,,
building_explosives_factory,pmg_explosives_building_chemical_plant,pm_ammonia-soda_process,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,-30,,,,,,,,,,,
building_explosives_factory,pmg_explosives_building_chemical_plant,pm_vacuum_evaporation,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,,,,,,,,,,,,,,,,,,-40,,,,,,,,,,,
building_explosives_factory,pmg_explosives_building_chemical_plant,pm_brine_electrolysis,upgrade,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-20,,,,,150,,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,,,,,,,,,,,,,,,,,,-40,,,,,,,,,-6,,
building_explosives_factory,pmg_explosives_factory_automation,pm_automation_disabled,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_explosives_factory,pmg_explosives_factory_automation,pm_basic_electric_control_building_explosives_factory,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-2,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,,,,
building_explosives_factory,pmg_explosives_factory_automation,pm_advanced_electric_control_building_explosives_factory,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,-3,,,,,,,,,,,,,,,,,,,,,
building_explosives_factory,pmg_data_optimization_heavy_industry,pm_manual_data_reporting_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_explosives_factory,pmg_data_optimization_heavy_industry,pm_manual_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_explosives_factory,pmg_data_optimization_heavy_industry,pm_digital_data_optimization_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_explosives_factory,pmg_data_optimization_heavy_industry,pm_digital_data_on_premises_heavy_industry,labor_saving,construction_cost_very_high,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,-1,,,,,,,,,,,,,,,,
